host_iso,host_ns,line
2026-07-16T19:04:18.068406+00:00,25089439708,"CSI,A1,4675,98:0d:af:75:12:28,-13,0,4,595572912,64,70,1,28,28,27,27,27,26,26,23,22,23,23,23,23,23,22,21,19,19,19,18,18,18,18,16,16,0,0,0,0,0,0,0,0,0,0,0,16,17,19,18,20,19,21,21,22,23,23,22,24,24,23,23,24,24,26,27,26,27,28,28,28,27"
2026-07-16T19:04:18.070690+00:00,25091722875,"CSI,A1,4676,98:0d:af:75:12:28,-13,0,4,595573021,64,70,1,26,25,25,24,24,24,24,21,21,21,21,21,20,21,20,19,17,18,17,17,17,17,16,15,13,0,0,0,0,0,0,0,0,0,0,0,16,16,17,17,18,17,17,18,18,20,20,21,21,21,21,21,21,21,23,23,24,24,25,24,25,25"
2026-07-16T19:04:18.072834+00:00,25093863000,"CSI,A1,4677,98:0d:af:75:12:28,-13,0,4,595573162,64,70,1,25,24,25,24,23,24,24,22,21,21,21,21,20,21,21,18,18,18,17,17,16,16,15,15,14,0,0,0,0,0,0,0,0,0,0,0,16,15,16,16,18,17,18,19,20,20,20,21,21,21,20,21,20,21,22,23,24,24,25,24,25,25"
2026-07-16T19:04:18.074919+00:00,25095943333,"CSI,A1,4678,98:0d:af:75:12:28,-13,0,4,595573311,64,70,1,25,23,26,24,24,24,24,21,22,21,21,21,19,21,21,18,18,18,17,17,16,16,15,14,14,0,0,0,0,0,0,0,0,0,0,0,16,15,16,16,18,17,18,18,19,20,20,20,20,20,20,21,20,21,22,23,24,24,25,24,24,24"
2026-07-16T19:04:18.078430+00:00,25099462000,"CSI,A1,4679,fe:e3:be:47:e1:f0,-44,0,4,595580385,64,117,5,29,29,33,30,31,30,28,26,24,21,18,16,14,15,15,16,16,16,16,16,16,16,14,14,13,0,0,0,0,0,0,0,0,0,0,0,14,14,14,13,13,12,12,10,10,10,12,15,17,20,22,26,26,28,27,28,27,25,24,21,21,22"
2026-07-16T19:04:18.082339+00:00,25103364291,"CSI,A1,4680,98:0d:af:75:12:28,-13,0,4,595585320,64,70,1,23,24,23,24,23,23,23,21,20,21,20,20,21,19,21,17,19,18,17,16,16,14,14,14,14,0,0,0,0,0,0,0,0,0,0,0,15,16,15,16,16,18,18,18,19,17,20,20,20,20,21,20,21,19,23,22,23,23,23,24,24,25"
2026-07-16T19:04:18.106577+00:00,25127606541,"CSI,A1,4681,98:0d:af:75:12:28,-28,0,4,595622731,64,70,1,26,26,25,26,25,25,25,21,22,22,22,22,22,22,22,20,19,19,18,18,18,17,18,17,16,0,0,0,0,0,0,0,0,0,0,0,19,19,20,21,21,21,22,21,22,23,23,22,23,23,23,23,22,23,26,25,26,26,25,26,26,26"
2026-07-16T19:04:18.287683+00:00,25308731041,"CSI,A1,4682,fe:e3:be:47:e1:f0,-44,0,4,595800728,64,70,1,24,24,22,21,19,17,15,13,12,12,11,12,13,13,13,14,13,13,12,10,10,9,8,7,7,0,0,0,0,0,0,0,0,0,0,0,7,6,6,6,6,6,7,9,10,12,14,15,16,16,16,16,14,14,13,13,13,13,14,17,19,22"
2026-07-16T19:04:18.421047+00:00,25442093958,"CSI,A1,4683,fe:e3:be:47:e1:f0,-44,0,4,595930791,64,70,1,18,19,21,21,20,19,18,17,15,13,11,10,9,9,10,10,11,11,10,11,10,10,9,9,8,0,0,0,0,0,0,0,0,0,0,0,9,9,9,8,8,7,7,6,6,6,8,10,11,13,15,17,17,18,18,18,17,16,15,14,14,15"
2026-07-16T19:04:19.052955+00:00,26073965541,"CSI,A1,4684,fe:e3:be:47:e1:f0,-44,0,4,596565311,64,70,1,27,26,24,22,19,17,14,13,13,12,12,13,14,16,16,15,15,14,11,11,9,8,8,7,8,0,0,0,0,0,0,0,0,0,0,0,10,10,8,8,7,7,7,9,11,13,16,17,18,19,19,19,19,17,15,14,13,13,17,18,21,25"
2026-07-16T19:04:19.259501+00:00,26280483708,"CSI,A1,4685,fe:e3:be:47:e1:f0,-41,0,4,596766722,64,70,1,11,11,11,12,13,14,14,14,14,14,13,12,10,9,8,6,6,6,5,6,6,6,7,7,7,0,0,0,0,0,0,0,0,0,0,0,6,7,8,9,9,9,9,9,8,8,7,7,6,7,9,11,12,13,15,16,17,17,17,17,16,15"
2026-07-16T19:04:19.779134+00:00,26800125166,"CSI,A1,4686,fe:e3:be:47:e1:f0,-44,0,4,597291244,64,117,5,22,21,21,23,26,27,29,29,29,27,26,24,22,19,17,14,11,11,11,12,13,14,14,16,15,0,0,0,0,0,0,0,0,0,0,0,11,12,13,15,16,17,17,17,17,16,16,14,13,14,15,17,21,25,28,31,33,34,35,35,34,31"
2026-07-16T19:04:20.056502+00:00,27077461333,"CSI,A1,4687,fe:e3:be:47:e1:f0,-44,0,4,597566074,64,70,1,27,26,24,23,21,19,16,14,13,13,13,14,15,15,16,15,14,14,12,12,11,11,9,8,8,0,0,0,0,0,0,0,0,0,0,0,9,9,8,7,6,6,8,9,11,14,16,17,18,19,19,18,18,16,16,14,14,14,16,18,22,24"
2026-07-16T19:04:20.091299+00:00,27112279833,"CSI,A1,4688,fe:e3:be:47:e1:f0,-44,0,4,597607211,64,70,1,15,14,16,16,18,19,19,20,20,19,17,16,14,12,11,9,9,9,9,9,10,10,10,11,10,0,0,0,0,0,0,0,0,0,0,0,6,7,8,10,10,11,12,12,13,12,11,10,9,9,10,11,14,17,19,21,22,23,23,23,23,21"
2026-07-16T19:04:20.727945+00:00,27748854250,"CSI,A1,4689,fe:e3:be:47:e1:f0,-44,0,4,598237918,64,70,1,27,27,25,23,21,18,15,13,12,12,11,12,13,14,15,15,15,13,12,11,10,9,8,8,8,0,0,0,0,0,0,0,0,0,0,0,9,9,7,7,6,7,8,9,11,13,16,17,18,19,19,19,18,17,15,13,13,14,16,18,21,25"
2026-07-16T19:04:20.856096+00:00,27877034291,"CSI,A1,4690,fe:e3:be:47:e1:f0,-44,0,4,598367183,64,70,1,36,31,26,24,22,21,22,23,24,25,27,28,27,25,23,22,18,16,13,12,11,11,12,13,14,0,0,0,0,0,0,0,0,0,0,0,7,7,9,11,13,15,17,20,22,24,25,24,23,23,21,18,17,18,20,24,28,32,36,40,42,43"
2026-07-16T19:04:21.333950+00:00,28354834125,"CSI,A1,4691,fe:e3:be:47:e1:f0,-44,0,4,598844108,64,117,5,40,34,29,26,24,23,24,25,27,29,30,30,30,28,27,25,20,17,15,13,14,13,14,14,15,0,0,0,0,0,0,0,0,0,0,0,9,9,10,12,14,16,18,21,23,25,26,26,26,23,22,19,18,19,22,25,29,35,37,42,45,46"
2026-07-16T19:04:21.524503+00:00,28545410708,"CSI,A1,4692,46:85:da:11:dc:b9,-75,0,4,599040799,64,80,5,39,24,37,32,28,16,12,24,9,25,33,28,4,24,15,11,11,9,12,7,6,8,11,12,15,0,0,0,0,0,0,0,0,0,0,0,25,25,26,29,27,21,17,9,9,11,10,9,17,36,33,34,43,35,38,33,30,30,18,20,11,19"
2026-07-16T19:04:21.671886+00:00,28692789333,"CSI,A1,4693,98:0d:af:75:12:28,-13,0,4,599186215,64,70,1,24,24,24,24,24,23,23,21,21,21,21,21,21,21,21,18,18,18,17,16,16,16,15,15,14,0,0,0,0,0,0,0,0,0,0,0,15,16,16,16,17,17,18,19,18,19,20,20,20,20,20,20,20,21,23,23,23,24,24,24,24,24"
2026-07-16T19:04:21.733558+00:00,28754455083,"CSI,A1,4694,98:0d:af:75:12:28,-28,0,4,599248054,64,70,1,26,25,24,25,24,24,24,20,20,20,21,21,21,20,20,19,18,18,17,17,18,17,17,16,15,0,0,0,0,0,0,0,0,0,0,0,18,18,19,20,20,20,21,21,22,22,22,22,23,22,22,22,22,22,25,25,25,26,24,26,26,25"
2026-07-16T19:04:22.129559+00:00,29150439916,"STAT,A1,599757,10196,4694,4694,0,215172"
2026-07-16T19:04:22.351952+00:00,29372807083,"CSI,A1,4695,fe:e3:be:47:e1:f0,-44,0,4,599863439,64,70,1,30,33,33,33,32,31,29,27,24,21,18,16,15,15,15,15,16,17,16,17,16,16,15,14,13,0,0,0,0,0,0,0,0,0,0,0,15,16,15,15,14,13,11,11,10,12,15,17,19,22,26,28,30,30,30,29,28,26,24,22,22,24"
2026-07-16T19:04:22.405437+00:00,29426290125,"CSI,A1,4696,fe:e3:be:47:e1:f0,-41,0,4,599912709,64,70,1,17,16,14,12,10,11,11,13,13,13,13,13,14,14,13,11,9,8,7,6,6,6,6,7,7,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,7,9,10,11,12,12,14,13,12,11,10,9,9,9,10,13,14,17,19,20,22,22"
2026-07-16T19:04:22.714142+00:00,29735005875,"CSI,A1,4697,fe:e3:be:47:e1:f0,-44,0,4,600227823,64,117,5,36,31,28,24,22,22,23,25,26,27,28,28,28,27,25,21,20,17,15,14,12,12,13,14,15,0,0,0,0,0,0,0,0,0,0,0,9,9,10,12,15,17,19,22,24,24,25,25,22,21,19,19,18,20,22,26,30,33,38,41,43,44"
2026-07-16T19:04:22.945508+00:00,29966343000,"CSI,A1,4698,98:0d:af:75:12:28,-13,0,4,600456248,64,70,1,24,23,24,23,23,23,23,20,20,19,20,20,20,19,19,18,17,16,16,16,16,15,15,15,14,0,0,0,0,0,0,0,0,0,0,0,14,15,16,16,16,17,18,18,19,18,19,19,20,20,20,20,20,21,23,23,22,24,23,24,24,24"
2026-07-16T19:04:22.951723+00:00,29972565458,"CSI,A1,4699,46:85:da:11:dc:b9,-81,0,4,600457782,64,140,7,22,19,17,10,10,9,8,4,4,6,3,5,8,8,11,11,9,13,13,17,16,18,19,17,17,0,0,0,0,0,0,0,0,0,0,0,23,23,24,27,29,29,31,29,33,36,34,32,30,35,30,32,31,32,30,31,31,27,32,30,30,27"
2026-07-16T19:04:22.956559+00:00,29977383708,"CSI,A1,4700,46:85:da:11:dc:b9,-81,0,4,600457990,64,106,5,15,21,25,13,9,6,7,8,4,7,6,4,6,11,10,5,18,21,5,13,10,20,14,23,25,0,0,0,0,0,0,0,0,0,0,0,29,28,20,24,24,25,29,28,30,31,32,36,26,33,31,28,32,22,34,39,28,32,30,25,31,24"
2026-07-16T19:04:23.004455+00:00,30025284583,"CSI,A1,4701,98:0d:af:75:12:28,-13,0,4,600518143,64,70,1,25,26,25,25,24,24,24,21,21,22,21,21,21,21,21,18,18,18,17,18,17,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,16,17,16,17,18,18,19,19,20,20,21,21,21,21,21,21,22,22,24,23,24,25,25,25,26,26"
2026-07-16T19:04:23.262660+00:00,30283524708,"CSI,A1,4702,fe:e3:be:47:e1:f0,-44,0,4,600772951,64,70,1,18,21,22,21,20,20,18,17,15,13,11,10,9,10,10,11,11,11,11,11,10,10,9,9,8,0,0,0,0,0,0,0,0,0,0,0,9,9,9,8,9,8,7,6,6,6,8,10,12,13,16,17,18,18,18,18,17,16,15,13,13,15"
2026-07-16T19:04:23.417322+00:00,30438161291,"CSI,A1,4703,fe:e3:be:47:e1:f0,-44,0,4,600930862,64,70,1,14,14,14,15,17,18,18,18,18,17,16,14,13,11,10,9,7,7,7,8,9,9,9,10,9,0,0,0,0,0,0,0,0,0,0,0,6,8,9,9,10,11,11,11,10,11,9,8,8,8,9,11,13,16,18,20,21,22,21,21,21,18"
2026-07-16T19:04:24.853497+00:00,31874265666,"CSI,A1,4704,fe:e3:be:47:e1:f0,-44,0,4,602363796,64,117,5,22,22,24,25,26,27,28,29,29,28,26,23,21,19,17,14,14,12,12,13,14,14,15,16,16,0,0,0,0,0,0,0,0,0,0,0,13,15,16,17,17,18,17,17,16,15,14,14,13,16,18,22,25,28,30,31,34,33,35,33,30,30"
2026-07-16T19:04:24.898219+00:00,31919010583,"CSI,A1,4705,fe:e3:be:47:e1:f0,-44,0,4,602412939,64,70,1,13,14,14,16,17,18,18,17,17,16,15,14,13,11,10,8,7,8,7,8,8,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,7,9,9,10,11,11,10,11,11,9,9,9,9,9,10,13,15,17,18,21,21,22,21,21,19,18"
2026-07-16T19:04:25.097651+00:00,32118415875,"CSI,A1,4706,fe:e3:be:47:e1:f0,-44,0,4,602607819,64,70,1,23,23,24,25,26,28,28,30,28,28,25,24,22,19,17,15,13,13,12,14,13,14,14,16,16,0,0,0,0,0,0,0,0,0,0,0,13,15,16,17,16,18,17,17,16,15,15,13,14,15,18,22,25,28,30,31,33,33,34,33,31,30"
2026-07-16T19:04:25.586159+00:00,32606927000,"CSI,A1,4707,fe:e3:be:47:e1:f0,-41,0,4,603099225,64,117,5,12,11,13,14,15,16,16,16,15,15,13,13,10,9,9,6,6,7,7,7,7,8,8,9,9,0,0,0,0,0,0,0,0,0,0,0,6,7,9,9,10,10,10,10,9,9,9,8,8,8,9,12,13,14,17,18,18,19,20,19,18,16"
2026-07-16T19:04:25.764630+00:00,32785398416,"CSI,A1,4708,fe:e3:be:47:e1:f0,-44,0,4,603274121,64,117,5,21,21,24,24,26,27,28,29,28,27,25,22,19,17,15,14,13,12,13,13,14,14,14,15,15,0,0,0,0,0,0,0,0,0,0,0,11,13,14,15,16,16,16,17,16,14,13,13,12,13,16,19,22,27,28,31,33,33,33,33,30,28"
2026-07-16T19:04:25.877703+00:00,32898436583,"CSI,A1,4709,fe:e3:be:47:e1:f0,-41,0,4,603389248,64,70,1,22,21,19,18,16,14,12,11,10,9,11,12,12,13,13,13,12,11,10,9,9,8,6,6,6,0,0,0,0,0,0,0,0,0,0,0,7,6,6,5,5,5,6,9,9,11,13,14,14,14,15,13,12,12,11,11,11,12,13,16,18,20"
2026-07-16T19:04:25.939622+00:00,32960351500,"CSI,A1,4710,fe:e3:be:47:e1:f0,-41,0,4,603448253,64,70,1,17,15,12,11,10,10,11,12,12,13,14,13,13,12,11,10,8,7,6,5,6,6,6,7,7,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,6,7,8,10,11,12,12,11,11,10,9,7,8,8,10,12,14,16,18,20,21,21"
2026-07-16T19:04:26.175143+00:00,33195910458,"CSI,A1,4711,fe:e3:be:47:e1:f0,-44,0,4,603683545,64,117,5,34,30,25,23,23,23,24,25,26,27,28,27,27,25,23,21,17,15,13,12,12,12,13,13,14,0,0,0,0,0,0,0,0,0,0,0,8,8,9,11,13,16,18,20,22,23,25,24,22,21,20,17,17,18,21,26,30,34,36,40,42,42"
2026-07-16T19:04:26.691064+00:00,33711812208,"CSI,A1,4712,fe:e3:be:47:e1:f0,-44,0,4,604204767,64,70,1,15,16,16,17,18,19,19,20,19,18,16,15,13,11,10,9,8,9,9,9,10,10,11,11,10,0,0,0,0,0,0,0,0,0,0,0,8,9,9,11,11,13,12,12,12,11,11,10,9,9,11,13,15,17,19,21,23,23,23,22,21,19"
2026-07-16T19:04:26.721180+00:00,33741919000,"CSI,A1,4713,fe:e3:be:47:e1:f0,-44,0,4,604234990,64,70,1,19,21,22,22,22,19,18,17,16,14,12,10,9,10,11,11,11,12,11,11,11,10,9,9,8,0,0,0,0,0,0,0,0,0,0,0,9,10,9,9,8,8,7,6,6,7,9,11,12,14,16,17,18,19,18,19,17,16,15,14,13,15"
2026-07-16T19:04:26.728612+00:00,33749344333,"CSI,A1,4714,fe:e3:be:47:e1:f0,-44,0,4,604235148,64,70,1,31,34,35,34,33,32,29,28,24,22,19,17,16,16,18,17,18,19,18,18,17,16,15,15,13,0,0,0,0,0,0,0,0,0,0,0,16,16,15,15,14,12,11,10,10,11,14,16,19,22,25,28,30,29,29,28,27,25,24,22,22,24"
2026-07-16T19:04:26.739510+00:00,33760241000,"CSI,A1,4715,fe:e3:be:47:e1:f0,-41,0,4,604235293,64,70,1,17,18,17,19,17,17,16,14,13,12,10,9,8,7,8,9,9,9,9,9,9,9,9,8,8,0,0,0,0,0,0,0,0,0,0,0,8,8,9,8,7,6,5,5,5,6,8,9,11,12,14,14,15,15,15,15,14,14,11,11,11,12"
2026-07-16T19:04:27.317914+00:00,34338650208,"STAT,A1,604945,10264,4715,4715,0,215172"
2026-07-16T19:04:27.589942+00:00,34610648833,"CSI,A1,4716,fe:e3:be:47:e1:f0,-44,0,4,605098507,64,117,5,31,33,35,34,33,30,27,26,23,20,16,15,15,17,18,18,19,18,18,17,16,15,13,14,12,0,0,0,0,0,0,0,0,0,0,0,15,15,14,14,13,13,11,10,10,10,13,16,18,22,24,27,28,30,29,28,26,24,23,21,21,23"
2026-07-16T19:04:27.675151+00:00,34695875125,"CSI,A1,4717,46:85:da:11:dc:b9,-75,0,4,605187817,64,88,5,21,22,23,24,22,19,17,13,11,13,16,15,15,13,16,14,10,8,5,4,6,10,13,17,20,0,0,0,0,0,0,0,0,0,0,0,33,34,34,32,29,25,21,16,9,6,10,16,23,28,33,37,39,37,39,36,32,26,21,13,8,9"
2026-07-16T19:04:27.863390+00:00,34884109083,"CSI,A1,4718,fe:e3:be:47:e1:f0,-41,0,4,605376225,64,117,5,18,19,18,18,17,16,14,13,12,11,10,9,9,9,9,9,9,10,9,9,9,9,7,8,7,0,0,0,0,0,0,0,0,0,0,0,9,8,8,8,7,6,6,6,6,8,9,10,12,13,14,15,16,16,15,15,14,13,12,12,13,14"
2026-07-16T19:04:27.985181+00:00,35005888041,"CSI,A1,4719,fe:e3:be:47:e1:f0,-44,0,4,605495610,64,117,5,39,41,40,39,37,33,30,26,21,18,17,16,17,18,19,21,21,21,20,20,18,17,16,13,12,0,0,0,0,0,0,0,0,0,0,0,18,17,16,14,12,10,9,9,11,15,18,22,26,28,31,32,33,32,31,28,25,21,19,21,24,28"
2026-07-16T19:04:28.158954+00:00,35179632500,"CSI,A1,4720,fe:e3:be:47:e1:f0,-46,0,4,605668760,64,117,5,40,40,40,37,34,30,25,19,16,12,9,10,13,17,20,21,22,22,21,21,19,17,16,13,11,0,0,0,0,0,0,0,0,0,0,0,13,11,8,6,3,3,5,9,13,17,21,24,26,27,28,28,26,23,19,16,11,9,11,16,22,29"
2026-07-16T19:04:28.184841+00:00,35205542291,"CSI,A1,4721,46:85:da:11:dc:b9,-83,0,4,605697489,64,140,7,20,17,20,21,19,16,19,14,14,19,17,18,19,16,23,20,22,20,24,22,25,23,20,16,25,0,0,0,0,0,0,0,0,0,0,0,16,13,17,22,21,20,24,21,16,19,19,20,18,17,20,20,20,19,20,20,18,21,19,17,25,24"
2026-07-16T19:04:28.200780+00:00,35221481208,"CSI,A1,4722,fe:e3:be:47:e1:f0,-47,0,4,605713228,64,117,5,43,42,40,35,30,24,17,10,3,5,11,16,20,23,25,26,25,24,21,19,16,12,9,4,2,0,0,0,0,0,0,0,0,0,0,0,15,14,11,9,5,3,5,8,13,18,23,27,28,30,30,31,28,25,20,14,7,1,9,18,26,34"
2026-07-16T19:04:28.248602+00:00,35269285083,"CSI,A1,4723,fe:e3:be:47:e1:f0,-48,0,4,605759542,64,117,5,46,45,41,37,31,24,17,10,4,6,11,15,21,23,27,25,26,23,21,18,16,12,8,5,3,0,0,0,0,0,0,0,0,0,0,0,14,13,9,7,4,2,5,10,14,20,24,27,30,31,32,30,28,23,18,11,4,4,13,21,29,37"
2026-07-16T19:04:28.285570+00:00,35306269916,"CSI,A1,4724,46:85:da:11:dc:b9,-79,0,4,605799191,64,80,5,24,23,9,13,10,7,7,12,20,16,25,34,26,17,17,11,15,18,12,13,11,10,16,19,14,0,0,0,0,0,0,0,0,0,0,0,24,30,29,29,27,26,29,31,33,35,37,33,28,26,31,26,30,32,35,30,25,23,25,13,15,22"
2026-07-16T19:04:28.287579+00:00,35308272958,"CSI,A1,4725,fe:e3:be:47:e1:f0,-47,0,4,605799819,64,117,5,41,42,41,38,35,31,25,21,15,10,7,8,12,14,17,20,21,21,19,19,18,17,14,13,10,0,0,0,0,0,0,0,0,0,0,0,12,11,9,6,3,1,4,9,12,17,21,24,26,28,29,28,26,23,20,15,10,6,7,15,22,28"
2026-07-16T19:04:28.331789+00:00,35352467375,"CSI,A1,4726,fe:e3:be:47:e1:f0,-44,0,4,605842433,64,117,5,38,40,41,40,39,36,32,28,24,22,19,18,17,18,20,21,22,22,20,20,20,18,17,15,14,0,0,0,0,0,0,0,0,0,0,0,17,17,16,15,13,12,10,10,11,14,18,21,24,27,30,32,33,32,32,29,28,25,23,23,25,29"
2026-07-16T19:04:28.420283+00:00,35440977750,"CSI,A1,4727,fe:e3:be:47:e1:f0,-43,0,4,605928848,64,117,5,28,26,24,26,28,29,31,32,31,32,31,30,28,24,22,19,16,14,12,13,14,15,16,17,17,0,0,0,0,0,0,0,0,0,0,0,13,14,15,16,17,17,18,18,18,18,19,17,17,18,19,20,24,26,30,33,35,38,39,40,39,37"
2026-07-16T19:04:28.463040+00:00,35483706291,"CSI,A1,4728,fe:e3:be:47:e1:f0,-40,0,4,605972749,64,117,5,14,11,11,11,11,12,15,16,16,16,16,15,13,13,11,10,8,6,6,6,6,7,7,8,9,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,7,8,9,10,11,11,11,10,8,8,7,7,8,10,12,15,16,18,20,21,21,21"
2026-07-16T19:04:28.507279+00:00,35527980958,"CSI,A1,4729,fe:e3:be:47:e1:f0,-43,0,4,606019451,64,117,5,30,24,17,17,19,22,26,30,32,33,33,32,31,26,23,19,15,11,8,9,10,12,14,16,18,0,0,0,0,0,0,0,0,0,0,0,6,8,10,13,16,18,20,23,24,25,25,23,20,17,14,12,13,17,23,29,35,40,43,47,47,46"
2026-07-16T19:04:28.549331+00:00,35570025250,"CSI,A1,4730,fe:e3:be:47:e1:f0,-43,0,4,606062036,64,117,5,29,23,17,15,17,21,25,28,30,32,32,31,29,28,24,19,15,12,9,7,9,10,12,15,16,0,0,0,0,0,0,0,0,0,0,0,7,9,12,15,18,20,22,25,25,26,25,23,20,17,14,12,13,18,25,30,36,41,45,47,48,46"
2026-07-16T19:04:28.599997+00:00,35620668416,"CSI,A1,4731,fe:e3:be:47:e1:f0,-43,0,4,606108462,64,117,5,27,21,17,14,17,20,25,28,31,33,32,32,30,29,26,21,18,14,11,9,8,10,12,14,16,0,0,0,0,0,0,0,0,0,0,0,8,11,13,16,19,21,21,23,24,23,23,20,16,12,9,11,15,20,26,32,37,41,44,45,45,45"
2026-07-16T19:04:28.635606+00:00,35656270833,"CSI,A1,4732,fe:e3:be:47:e1:f0,-43,0,4,606147942,64,117,5,23,17,15,13,15,20,23,27,29,30,31,29,27,25,22,17,14,11,8,7,9,10,12,14,16,0,0,0,0,0,0,0,0,0,0,0,6,9,11,14,16,19,19,21,22,21,22,19,15,11,8,10,13,18,23,29,33,37,41,41,41,41"
2026-07-16T19:04:28.720861+00:00,35741556750,"CSI,A1,4733,fe:e3:be:47:e1:f0,-40,0,4,606232661,64,117,5,11,9,6,5,8,10,12,14,15,15,16,15,13,13,11,9,6,5,4,4,4,5,6,7,8,0,0,0,0,0,0,0,0,0,0,0,3,4,6,7,9,9,10,11,11,11,11,9,8,6,4,4,6,8,11,14,16,18,21,21,21,20"
2026-07-16T19:04:28.803581+00:00,35824267250,"CSI,A1,4734,fe:e3:be:47:e1:f0,-43,0,4,606316272,64,117,5,25,18,16,14,18,23,28,32,34,35,34,33,30,28,25,20,15,11,9,9,9,11,14,17,18,0,0,0,0,0,0,0,0,0,0,0,8,11,13,16,18,21,23,25,25,24,25,21,17,13,9,10,15,21,27,34,39,42,46,48,47,46"
2026-07-16T19:04:28.847598+00:00,35868294708,"CSI,A1,4735,fe:e3:be:47:e1:f0,-40,0,4,606361021,64,117,5,12,9,6,5,7,9,11,13,14,14,15,14,14,12,11,9,7,5,3,2,2,3,4,6,6,0,0,0,0,0,0,0,0,0,0,0,6,7,9,9,10,11,11,12,11,10,9,8,6,4,4,6,8,11,14,17,19,21,22,22,22,21"
2026-07-16T19:04:28.891819+00:00,35912473083,"CSI,A1,4736,fe:e3:be:47:e1:f0,-40,0,4,606403486,64,117,5,10,7,6,6,9,12,14,15,16,16,16,16,15,13,11,9,6,4,3,4,4,6,7,7,8,0,0,0,0,0,0,0,0,0,0,0,2,3,5,6,8,9,10,11,11,11,11,10,7,5,3,3,6,9,13,15,18,21,21,23,22,21"
2026-07-16T19:04:28.934842+00:00,35955526208,"CSI,A1,4737,fe:e3:be:47:e1:f0,-40,0,4,606448360,64,117,5,11,8,5,6,8,10,13,14,15,16,16,15,14,13,11,9,6,4,3,2,4,5,6,8,9,0,0,0,0,0,0,0,0,0,0,0,4,6,8,9,10,11,12,12,13,13,11,10,8,7,4,5,7,9,14,16,19,21,22,23,22,22"
2026-07-16T19:04:29.022257+00:00,36042960666,"CSI,A1,4738,fe:e3:be:47:e1:f0,-39,0,4,606534909,64,117,5,12,8,6,7,9,11,13,16,17,17,17,16,14,13,11,9,7,4,4,4,5,6,8,9,9,0,0,0,0,0,0,0,0,0,0,0,4,5,6,8,9,10,12,12,13,13,12,11,9,7,5,5,6,9,12,16,18,21,22,23,23,22"
2026-07-16T19:04:29.065801+00:00,36086478625,"CSI,A1,4739,fe:e3:be:47:e1:f0,-42,0,4,606576587,64,117,5,26,18,13,14,16,21,25,28,31,33,33,32,30,28,25,21,16,13,9,7,7,9,11,12,15,0,0,0,0,0,0,0,0,0,0,0,10,12,14,17,19,20,21,22,22,22,19,16,13,9,9,10,15,22,28,33,38,43,44,46,45,43"
2026-07-16T19:04:29.150165+00:00,36170841958,"CSI,A1,4740,fe:e3:be:47:e1:f0,-43,0,4,606663057,64,117,5,24,18,12,14,17,23,26,30,32,33,33,32,31,26,23,18,13,9,6,6,8,10,12,15,17,0,0,0,0,0,0,0,0,0,0,0,7,11,12,16,18,21,21,23,23,22,20,17,14,11,8,9,15,21,27,32,38,42,44,46,45,43"
2026-07-16T19:04:29.201756+00:00,36222407958,"CSI,A1,4741,fe:e3:be:47:e1:f0,-39,0,4,606716110,64,70,1,36,37,37,35,32,28,24,21,16,11,8,9,11,14,17,19,20,20,18,17,16,14,13,11,9,0,0,0,0,0,0,0,0,0,0,0,15,14,13,11,9,7,5,4,6,10,14,18,21,25,26,28,28,27,25,21,17,13,9,11,15,22"
2026-07-16T19:04:29.298507+00:00,36319154666,"CSI,A1,4742,fe:e3:be:47:e1:f0,-39,0,4,606809114,64,70,1,42,39,31,26,21,15,11,10,13,17,22,24,27,26,25,25,22,19,15,13,10,8,6,6,8,0,0,0,0,0,0,0,0,0,0,0,11,9,6,6,8,11,14,17,20,25,27,28,28,28,26,22,19,15,11,12,16,22,27,34,41,43"
2026-07-16T19:04:29.333873+00:00,36354548083,"CSI,A1,4743,fe:e3:be:47:e1:f0,-39,0,4,606848113,64,117,5,23,21,18,14,11,7,6,6,8,11,12,13,15,16,15,15,13,11,9,8,6,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,5,4,2,3,4,6,7,10,11,13,14,15,14,14,13,11,10,7,5,6,9,12,15,19,22,25"
2026-07-16T19:04:29.378939+00:00,36399614958,"CSI,A1,4744,fe:e3:be:47:e1:f0,-39,0,4,606890877,64,117,5,23,20,18,14,11,8,7,7,9,11,13,14,16,16,15,15,13,12,9,8,6,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,3,5,7,9,11,13,14,15,15,14,13,11,9,6,5,6,9,13,16,19,22,25"
2026-07-16T19:04:29.422320+00:00,36443001166,"CSI,A1,4745,fe:e3:be:47:e1:f0,-42,0,4,606934699,64,117,5,45,40,36,29,23,18,14,12,14,17,20,22,25,28,27,26,25,22,19,17,13,11,8,7,7,0,0,0,0,0,0,0,0,0,0,0,7,6,6,9,12,15,18,21,24,28,29,30,28,26,24,21,17,14,12,14,20,25,33,38,42,47"
